8100801,福岡県,福岡市博多区,中洲
8100802,福岡県,福岡市博多区,中洲中島町
8100000,福岡県,福岡市中央区,
8100042,福岡県,福岡市中央区,赤坂
8100076,福岡県,福岡市中央区,荒津
8100062,福岡県,福岡市中央区,荒戸
8100067,福岡県,福岡市中央区,伊崎
8100021,福岡県,福岡市中央区,今泉
8100054,福岡県,福岡市中央区,今川
8100074,福岡県,福岡市中央区,大手門
8100052,福岡県,福岡市中央区,大濠
8100051,福岡県,福岡市中央区,大濠公園
8100013,福岡県,福岡市中央区,大宮
8100033,福岡県,福岡市中央区,小笹
8100005,福岡県,福岡市中央区,清川
8100045,福岡県,福岡市中央区,草香江
8100055,福岡県,福岡市中央区,黒門
8100023,福岡県,福岡市中央区,警固
8100027,福岡県,福岡市中央区,御所ケ谷
8100024,福岡県,福岡市中央区,桜坂
8100034,福岡県,福岡市中央区,笹丘
8100018,福岡県,福岡市中央区,山荘通
8100028,福岡県,福岡市中央区,浄水通
8100043,福岡県,福岡市中央区,城内
8100012,福岡県,福岡市中央区,白金
8100064,福岡県,福岡市中央区,地行
8100065,福岡県,福岡市中央区,地行浜
8100041,福岡県,福岡市中央区,大名
8100011,福岡県,福岡市中央区,高砂
8100031,福岡県,福岡市中央区,谷
8100032,福岡県,福岡市中央区,輝国
8100001,福岡県,福岡市中央区,天神
8100063,福岡県,福岡市中央区,唐人町
8100053,福岡県,福岡市中央区,鳥飼
8100072,福岡県,福岡市中央区,長浜
8100015,福岡県,福岡市中央区,那の川
8100071,福岡県,福岡市中央区,那の津
8100061,福岡県,福岡市中央区,西公園
8100002,福岡県,福岡市中央区,西中洲
8100035,福岡県,福岡市中央区,梅光園
8100036,福岡県,福岡市中央区,梅光園団地
8100003,福岡県,福岡市中央区,春吉
8100014,福岡県,福岡市中央区,平尾
8100017,福岡県,福岡市中央区,平丘町
8100029,福岡県,福岡市中央区,平尾浄水町
8100066,福岡県,福岡市中央区,福浜
8100026,福岡県,福岡市中央区,古小烏町
8100016,福岡県,福岡市中央区,平和
8100073,福岡県,福岡市中央区,舞鶴
8100075,福岡県,福岡市中央区,港
8100037,福岡県,福岡市中央区,南公園
8100022,福岡県,福岡市中央区,薬院
8100025,福岡県,福岡市中央区,薬院伊福町
8100044,福岡県,福岡市中央区,六本松
8100004,福岡県,福岡市中央区,渡辺通
